Profile: oneExch-BitstampDaily
Exchanges: Bitstamp, 

GMT, Bid Total Fiat, Ask Total BTC, Bid10, Ask10, Bid100, Ask100, Bid1000, Ask1000, Bid2000, Ask2000, Bid5000, Ask5000, Bid7000, Ask7000, Bid10000, Ask10000, Bid20000, Ask20000, Bid30000, Ask30000, Bid50000, Ask50000, BidRatio10, BidRatio100, BidRatio1000, BidRatio2000, BidRatio5000, BidRatio7000, BidRatio10000, BidRatio20000, BidRatio30000, BidRatio50000, 
2016-03-27 20:25:34, 5227067,9330, 425.39, 426.26, 424.25, 426.8, 418.35, 428.82, 410.76, 430.53, 401.04, 444.8, 391.58, 470.91, 377.29, False, 258.25, False, 59.25, False, False, False, -0.017, -0.014, 0.0, 0.018, 0.041, 0.064, 0.098, 0.383, 0.858, False, 
2016-03-30 08:25:56, 5086091,9264, 411.96, 413.28, 411.32, 413.79, 407.51, 416.6, 404.9, 422.54, 398.53, 441.03, 390.23, 469.21, 375.87, False, 244.18, False, 58.02, False, False, False, -0.011, -0.009, 0.0, 0.006, 0.022, 0.042, 0.078, 0.401, 0.858, False, 
2016-04-01 20:27:17, 4958923,9537, 415.06, 415.5, 414.24, 415.56, 410.84, 418.62, 407.16, 422.3, 397.78, 442.77, 390.6, 474.56, 374.27, False, 242.7, False, 56.83, False, False, False, -0.01, -0.008, 0.0, 0.009, 0.032, 0.049, 0.089, 0.409, 0.862, False, 
2016-04-10 22:06:38, 4566637,9812, 420.89, 421.45, 419.99, 421.75, 415.13, 423.41, 412.53, 424.94, 398.69, 440.8, 389.45, 467.36, 366.35, False, 217.52, False, 53.16, False, False, False, -0.014, -0.012, 0.0, 0.006, 0.04, 0.062, 0.118, 0.476, 0.872, False, 
2016-04-13 10:07:00, 4527877,9071, 422.93, 423.4, 422.88, 424.19, 418.09, 426.33, 414.55, 428.8, 402.25, 454.21, 392.37, 493.62, 367.29, False, 221.55, False, 53.05, False, False, False, -0.012, -0.011, 0.0, 0.008, 0.038, 0.062, 0.122, 0.47, 0.873, False, 
2016-04-15 22:07:36, 4529716,8716, 428.19, 428.86, 426.81, 429.33, 422.14, 430.7, 417.74, 434.97, 405.51, 459.21, 394.9, 519.51, 369.6, False, 223.32, False, 53.17, False, False, False, -0.014, -0.011, 0.0, 0.01, 0.039, 0.065, 0.124, 0.471, 0.874, False, 
2016-04-18 10:08:15, 4694483,8737, 427.21, 428.55, 426.88, 428.56, 423.18, 430.19, 419.57, 435.24, 408.57, 459.84, 397.64, 517.76, 375.73, False, 211.8, False, 52.75, False, False, False, -0.01, -0.009, 0.0, 0.009, 0.035, 0.06, 0.112, 0.5, 0.875, False, 
2016-04-25 21:35:13, 4893172,6987, 466.98, 467.03, 466.31, 467.93, 460.46, 472.01, 451.85, 479.81, 428.58, 566.42, 409.66, False, 392.37, False, 236.36, False, 57.15, False, False, False, -0.014, -0.013, 0.0, 0.019, 0.069, 0.11, 0.148, 0.487, 0.876, False, 
2016-04-28 09:35:53, 4633983,7540, 442.72, 443.33, 442.35, 444.47, 438.46, 450.43, 432.56, 462.23, 420.01, 517.24, 404.76, 800.89, 383.24, False, 230.56, False, 54.51, False, False, False, -0.01, -0.009, 0.0, 0.013, 0.042, 0.077, 0.126, 0.474, 0.876, False, 
2016-05-01 01:39:57, 5098868,8085, 446.59, 447.37, 445.88, 448.32, 442.2, 454.06, 434.96, 460.41, 424.26, 499.66, 415.03, 592.48, 397.15, False, 246.29, False, 59.55, False, False, False, -0.01, -0.008, 0.0, 0.016, 0.041, 0.061, 0.102, 0.443, 0.865, False, 
