Profile: oneExch-BitstampTenMins
Exchanges: Bitstamp, 

GMT, Bid Total Fiat, Ask Total BTC, Bid10, Ask10, Bid100, Ask100, Bid1000, Ask1000, Bid2000, Ask2000, Bid5000, Ask5000, Bid7000, Ask7000, Bid10000, Ask10000, Bid20000, Ask20000, Bid30000, Ask30000, Bid50000, Ask50000, BidRatio10, BidRatio100, BidRatio1000, BidRatio2000, BidRatio5000, BidRatio7000, BidRatio10000, BidRatio20000, BidRatio30000, BidRatio50000, 
2016-01-16 02:30:04, 3971122,16444, 371.11, 372.5, 370.69, 372.96, 362.43, 378.62, 356.27, 384.68, 338.46, 400.94, 333.99, 411.96, 311.75, 426.83, 187.41, False, 46.12, False, False, False, -0.047, -0.046, -0.023, -0.005, 0.045, 0.058, 0.12, 0.471, 0.87, False, 
2016-01-16 02:41:04, 3931801,16424, 369.44, 370.27, 369.1, 371.47, 360.27, 378.45, 355.35, 384.49, 337.81, 400.91, 332.83, 412.11, 311.17, 426.87, 186.49, False, 45.72, False, False, False, -0.045, -0.044, -0.019, -0.005, 0.045, 0.059, 0.12, 0.473, 0.871, False, 
2016-01-16 02:51:20, 3967957,16818, 371.01, 371.47, 370.27, 372.41, 361.73, 377.16, 355.95, 380.96, 338.29, 396.91, 333.81, 408.14, 311.62, 423.07, 187.31, False, 46.09, False, False, False, -0.048, -0.046, -0.022, -0.006, 0.044, 0.057, 0.119, 0.471, 0.87, False, 
2016-01-16 03:01:36, 3920811,16373, 372.98, 374.52, 372.0, 374.86, 360.86, 380.47, 355.69, 385.84, 337.8, 401.69, 332.68, 413.88, 311.08, 427.53, 186.26, False, 45.61, False, False, False, -0.057, -0.054, -0.022, -0.008, 0.043, 0.058, 0.119, 0.472, 0.871, False, 
2016-01-16 03:12:25, 3925037,16814, 371.5, 372.69, 370.5, 373.25, 360.42, 377.4, 355.51, 380.89, 337.78, 396.85, 332.8, 408.11, 311.1, 423.04, 186.35, False, 45.65, False, False, False, -0.052, -0.05, -0.021, -0.007, 0.043, 0.057, 0.119, 0.472, 0.871, False, 
2016-01-16 03:23:11, 3912646,16497, 370.07, 371.46, 369.1, 372.31, 360.02, 376.74, 355.31, 382.12, 337.6, 400.32, 332.5, 411.15, 310.91, 426.38, 186.05, False, 45.53, False, False, False, -0.05, -0.047, -0.021, -0.008, 0.042, 0.057, 0.118, 0.472, 0.871, False, 
2016-01-16 03:37:47, 3933905,16798, 370.39, 371.98, 369.34, 372.15, 359.82, 375.89, 355.13, 380.07, 337.7, 396.61, 332.75, 408.03, 311.05, 423.01, 186.5, False, 45.74, False, False, False, -0.049, -0.046, -0.019, -0.006, 0.043, 0.057, 0.119, 0.472, 0.87, False, 
2016-01-16 03:48:01, 3901892,16288, 370.45, 372.08, 369.04, 372.93, 358.47, 379.62, 354.82, 385.1, 337.33, 402.23, 331.4, 413.98, 310.69, 428.76, 185.79, False, 45.42, False, False, False, -0.052, -0.048, -0.018, -0.008, 0.042, 0.059, 0.117, 0.472, 0.871, False, 
2016-01-16 03:58:46, 3984709,16289, 371.2, 372.17, 369.67, 373.24, 360.61, 379.76, 355.55, 385.15, 337.8, 402.29, 333.19, 414.04, 313.1, 428.84, 187.38, False, 46.24, False, False, False, -0.049, -0.045, -0.019, -0.005, 0.045, 0.058, 0.115, 0.47, 0.869, False, 
2016-01-16 04:09:36, 4058633,16432, 366.71, 368.2, 366.38, 369.1, 362.07, 375.65, 356.03, 382.92, 338.66, 400.1, 334.73, 411.48, 315.79, 426.44, 201.77, False, 46.98, False, False, False, -0.032, -0.031, -0.019, -0.002, 0.047, 0.058, 0.111, 0.432, 0.868, False, 
2016-01-16 04:19:34, 4063295,16306, 368.18, 369.87, 367.41, 370.93, 362.27, 378.96, 356.11, 384.36, 338.72, 401.94, 334.79, 413.74, 315.86, 428.6, 203.02, False, 47.03, False, False, False, -0.036, -0.034, -0.019, -0.002, 0.047, 0.058, 0.112, 0.429, 0.868, False, 
2016-01-16 04:29:40, 4055157,16401, 369.57, 371.0, 367.28, 371.16, 362.16, 376.92, 356.06, 383.76, 338.66, 400.6, 334.74, 413.15, 315.8, 426.83, 201.71, False, 46.95, False, False, False, -0.04, -0.034, -0.02, -0.002, 0.047, 0.058, 0.111, 0.432, 0.868, False, 
2016-01-16 04:39:53, 4069675,16385, 370.05, 371.0, 368.91, 371.81, 362.56, 379.32, 356.25, 384.61, 338.83, 401.87, 335.21, 413.63, 316.46, 428.5, 203.17, False, 47.1, False, False, False, -0.039, -0.036, -0.018, -0.001, 0.048, 0.058, 0.111, 0.429, 0.868, False, 
2016-01-16 04:49:58, 4062173,16618, 369.02, 370.47, 367.3, 371.34, 360.96, 376.66, 355.78, 381.13, 338.54, 399.83, 334.57, 410.14, 316.09, 425.03, 202.95, False, 47.02, False, False, False, -0.039, -0.035, -0.017, -0.002, 0.046, 0.058, 0.11, 0.428, 0.868, False, 
2016-01-16 05:06:09, 3941772,16267, 375.0, 375.02, 374.97, 375.4, 363.85, 381.01, 357.04, 385.96, 338.08, 403.0, 332.68, 414.46, 310.56, 429.24, 186.51, False, 45.81, False, False, False, -0.056, -0.056, -0.025, -0.006, 0.048, 0.063, 0.125, 0.475, 0.871, False, 
2016-01-16 05:16:26, 3951937,16240, 371.97, 373.45, 371.04, 374.01, 361.73, 380.85, 356.64, 385.86, 337.85, 403.11, 332.65, 414.47, 310.53, 429.28, 186.69, False, 45.91, False, False, False, -0.048, -0.045, -0.019, -0.005, 0.048, 0.063, 0.125, 0.474, 0.871, False, 
2016-01-16 05:26:42, 3961488,16332, 372.09, 372.37, 371.58, 373.16, 362.04, 379.59, 357.03, 384.81, 338.05, 402.03, 332.82, 413.79, 310.7, 428.68, 186.92, False, 46.01, False, False, False, -0.048, -0.047, -0.02, -0.006, 0.048, 0.062, 0.125, 0.473, 0.87, False, 
2016-01-16 05:36:55, 3963134,16633, 370.17, 371.65, 370.0, 371.98, 362.36, 376.09, 357.21, 380.56, 338.12, 399.54, 332.89, 409.79, 310.76, 424.82, 186.97, False, 46.02, False, False, False, -0.043, -0.042, -0.021, -0.006, 0.048, 0.062, 0.125, 0.473, 0.87, False, 
2016-01-16 05:47:39, 3959586,16685, 370.4, 371.26, 369.78, 372.31, 361.75, 375.74, 356.86, 380.33, 338.11, 399.32, 332.87, 409.29, 310.72, 424.17, 186.89, False, 45.99, False, False, False, -0.043, -0.042, -0.019, -0.005, 0.048, 0.062, 0.125, 0.474, 0.87, False, 
2016-01-16 05:58:23, 3956167,16660, 370.4, 371.27, 369.69, 372.2, 361.58, 375.88, 356.68, 380.33, 338.04, 399.39, 332.8, 409.48, 310.66, 424.4, 186.81, False, 45.95, False, False, False, -0.043, -0.041, -0.019, -0.005, 0.048, 0.063, 0.125, 0.474, 0.871, False, 
2016-01-16 06:09:07, 3934688,16352, 369.9, 371.18, 369.16, 371.94, 361.27, 377.45, 355.86, 383.77, 337.74, 401.51, 331.53, 413.38, 310.33, 428.37, 186.31, False, 45.73, False, False, False, -0.042, -0.04, -0.018, -0.002, 0.049, 0.066, 0.126, 0.475, 0.871, False, 
2016-01-16 06:19:51, 3930807,16176, 366.83, 368.17, 366.65, 368.61, 360.88, 375.17, 355.62, 383.39, 337.59, 402.44, 331.4, 414.12, 310.15, 428.93, 186.18, False, 45.69, False, False, False, -0.033, -0.033, -0.017, -0.002, 0.049, 0.066, 0.126, 0.476, 0.871, False, 
2016-01-16 06:30:36, 3919795,16260, 365.64, 367.48, 365.36, 367.63, 359.88, 373.92, 355.16, 381.85, 337.34, 401.31, 331.18, 413.22, 310.0, 428.39, 185.93, False, 45.58, False, False, False, -0.033, -0.032, -0.017, -0.003, 0.047, 0.064, 0.124, 0.475, 0.871, False, 
2016-01-16 06:40:43, 3890723,16475, 366.86, 367.43, 366.19, 368.4, 359.64, 372.11, 354.89, 379.07, 337.06, 399.11, 330.89, 410.62, 309.62, 425.92, 185.27, False, 45.29, False, False, False, -0.037, -0.035, -0.016, -0.003, 0.047, 0.065, 0.125, 0.476, 0.872, False, 
2016-01-16 06:50:58, 3890423,16527, 366.26, 367.18, 365.63, 367.81, 359.63, 372.78, 354.87, 378.84, 337.03, 398.92, 330.85, 410.1, 309.59, 425.69, 185.25, False, 45.28, False, False, False, -0.035, -0.033, -0.016, -0.003, 0.047, 0.065, 0.125, 0.476, 0.872, False, 
2016-01-16 07:01:12, 3940214,16270, 365.24, 366.75, 364.48, 367.28, 359.86, 374.46, 355.22, 382.07, 337.52, 401.3, 332.21, 413.23, 310.24, 428.38, 186.38, False, 45.79, False, False, False, -0.029, -0.027, -0.014, -0.001, 0.049, 0.064, 0.126, 0.475, 0.871, False, 
2016-01-16 07:11:47, 3949105,16457, 366.38, 367.43, 365.69, 368.02, 360.12, 372.56, 355.41, 381.02, 337.73, 399.26, 332.51, 410.89, 310.41, 426.06, 186.6, False, 45.88, False, False, False, -0.032, -0.03, -0.014, -0.001, 0.049, 0.063, 0.126, 0.474, 0.871, False, 
2016-01-16 07:22:31, 3964886,16546, 364.53, 365.71, 363.48, 366.01, 360.37, 369.33, 355.95, 376.99, 337.94, 398.34, 332.81, 409.55, 312.55, 424.74, 186.98, False, 46.04, False, False, False, -0.024, -0.021, -0.012, 0.0, 0.051, 0.065, 0.122, 0.475, 0.871, False, 
2016-01-16 07:33:17, 3933447,16746, 363.4, 364.99, 362.65, 364.99, 359.3, 367.35, 354.97, 374.9, 337.44, 397.27, 331.35, 407.64, 310.19, 422.67, 186.25, False, 45.72, False, False, False, -0.024, -0.022, -0.012, 0.0, 0.049, 0.067, 0.126, 0.475, 0.871, False, 
2016-01-16 07:44:00, 3779059,16253, 359.41, 359.98, 358.96, 361.24, 354.73, 371.9, 350.8, 381.2, 335.23, 401.13, 327.34, 413.06, 304.93, 428.3, 182.6, False, 44.14, False, False, False, -0.027, -0.025, -0.013, -0.002, 0.043, 0.065, 0.129, 0.478, 0.874, False, 
2016-01-16 07:54:46, 3739254,16429, 357.82, 360.28, 357.1, 360.9, 352.45, 366.92, 347.55, 378.5, 334.52, 398.38, 326.71, 411.54, 303.27, 425.67, 181.62, False, 43.73, False, False, False, -0.022, -0.02, -0.007, 0.007, 0.044, 0.067, 0.134, 0.481, 0.875, False, 
2016-01-16 08:04:47, 3629646,16497, 354.16, 354.93, 352.52, 355.76, 350.58, 365.37, 345.24, 375.15, 332.16, 397.62, 324.22, 409.32, 298.53, 425.08, 178.94, False, 42.6, False, False, False, -0.017, -0.012, -0.006, 0.009, 0.047, 0.069, 0.143, 0.486, 0.878, False, 
2016-01-16 08:15:37, 3643686,16462, 358.22, 360.6, 357.09, 360.89, 351.9, 369.79, 346.1, 379.91, 332.5, 398.79, 324.37, 410.36, 298.96, 425.73, 179.25, False, 42.75, False, False, False, -0.023, -0.02, -0.005, 0.011, 0.05, 0.073, 0.146, 0.488, 0.878, False, 
2016-01-16 08:25:56, 3675870,16531, 358.88, 360.0, 358.14, 361.66, 352.37, 369.38, 346.34, 377.24, 332.41, 398.44, 325.16, 409.59, 299.97, 425.36, 179.96, False, 43.07, False, False, False, -0.025, -0.023, -0.007, 0.01, 0.05, 0.071, 0.143, 0.486, 0.877, False, 
2016-01-16 08:36:06, 3639570,16446, 360.09, 360.9, 359.3, 363.38, 352.29, 371.22, 345.42, 380.57, 331.85, 399.07, 323.84, 410.64, 298.58, 425.87, 179.05, False, 42.7, False, False, False, -0.03, -0.028, -0.008, 0.012, 0.051, 0.073, 0.146, 0.488, 0.878, False, 
2016-01-16 08:46:24, 3658481,16722, 357.06, 360.44, 355.09, 360.77, 351.52, 364.84, 345.09, 373.34, 326.08, 394.06, 318.03, 406.26, 294.97, 422.07, 178.13, False, 42.81, False, False, False, -0.02, -0.015, -0.004, 0.014, 0.068, 0.091, 0.157, 0.491, 0.878, False, 
2016-01-16 08:56:59, 3684618,16847, 354.92, 357.71, 354.62, 358.27, 351.48, 361.81, 345.14, 370.81, 326.03, 392.02, 318.07, 404.35, 297.08, 420.31, 178.7, False, 43.08, False, False, False, -0.014, -0.013, -0.004, 0.014, 0.068, 0.091, 0.151, 0.489, 0.877, False, 
2016-01-16 09:07:33, 3646808,16663, 356.14, 357.66, 355.31, 359.01, 350.79, 364.01, 343.82, 373.12, 317.34, 396.56, 317.2, 407.08, 294.12, 422.38, 177.66, False, 42.68, False, False, False, -0.023, -0.021, -0.008, 0.012, 0.088, 0.089, 0.155, 0.489, 0.877, False, 
2016-01-16 09:17:38, 3703499,16448, 358.1, 359.49, 358.01, 360.89, 352.14, 369.58, 345.16, 377.45, 326.15, 398.38, 318.2, 409.78, 297.67, 425.4, 179.03, False, 43.27, False, False, False, -0.023, -0.023, -0.006, 0.014, 0.068, 0.091, 0.15, 0.488, 0.876, False, 
2016-01-16 09:28:26, 3681225,16992, 358.13, 360.1, 357.44, 360.86, 351.31, 363.65, 344.79, 371.08, 325.77, 391.11, 317.86, 403.08, 296.75, 419.15, 178.49, False, 43.04, False, False, False, -0.029, -0.027, -0.01, 0.009, 0.064, 0.087, 0.147, 0.487, 0.876, False, 
2016-01-16 09:39:13, 3674250,16545, 359.57, 360.85, 358.14, 361.7, 351.16, 366.5, 344.63, 374.58, 325.66, 397.08, 317.76, 407.49, 296.3, 422.81, 178.32, False, 42.96, False, False, False, -0.033, -0.029, -0.009, 0.01, 0.064, 0.087, 0.149, 0.488, 0.877, False, 
2016-01-16 09:49:14, 3657785,16589, 357.22, 358.55, 354.23, 358.85, 350.77, 365.11, 344.14, 373.06, 317.5, 396.49, 317.49, 407.02, 294.3, 422.18, 177.92, False, 42.8, False, False, False, -0.026, -0.018, -0.008, 0.011, 0.088, 0.088, 0.154, 0.489, 0.877, False, 
2016-01-16 10:00:03, 3644009,16961, 358.0, 359.32, 355.12, 359.84, 351.05, 362.74, 344.17, 368.65, 317.47, 389.59, 317.26, 401.6, 294.17, 418.34, 177.62, False, 42.66, False, False, False, -0.029, -0.02, -0.009, 0.011, 0.088, 0.088, 0.155, 0.49, 0.877, False, 
2016-01-16 10:11:00, 3682305,16377, 363.85, 364.38, 361.52, 364.79, 351.53, 370.67, 344.31, 377.86, 325.63, 398.59, 317.7, 409.55, 295.96, 424.71, 178.25, False, 43.03, False, False, False, -0.046, -0.039, -0.01, 0.011, 0.064, 0.087, 0.15, 0.488, 0.876, False, 
2016-01-16 10:21:02, 3751421,16659, 367.56, 369.84, 361.46, 372.07, 354.4, 375.56, 347.71, 380.0, 327.37, 396.29, 319.16, 407.64, 299.16, 422.7, 179.99, False, 43.75, False, False, False, -0.05, -0.033, -0.013, 0.007, 0.065, 0.088, 0.145, 0.486, 0.875, False, 
2016-01-16 10:31:11, 3820048,16238, 368.73, 369.18, 366.86, 370.35, 354.96, 377.07, 348.63, 383.64, 328.53, 400.49, 320.21, 413.0, 301.95, 426.68, 181.62, False, 44.45, False, False, False, -0.054, -0.048, -0.014, 0.004, 0.061, 0.085, 0.137, 0.481, 0.873, False, 
2016-01-16 10:41:27, 3839675,16290, 370.14, 372.54, 369.29, 372.82, 355.31, 378.02, 348.95, 382.94, 328.88, 400.63, 320.52, 411.52, 302.46, 426.59, 182.08, False, 44.65, False, False, False, -0.058, -0.055, -0.015, 0.003, 0.06, 0.084, 0.136, 0.48, 0.872, False, 
2016-01-16 10:52:09, 3879639,16101, 373.0, 373.1, 371.86, 373.66, 359.14, 380.4, 352.77, 385.46, 332.45, 402.42, 321.23, 414.06, 303.79, 428.88, 183.07, False, 45.06, False, False, False, -0.065, -0.062, -0.026, -0.008, 0.05, 0.082, 0.132, 0.477, 0.871, False, 
2016-01-16 11:02:31, 3719756,16853, 369.95, 371.2, 368.56, 371.33, 354.25, 374.41, 347.82, 378.63, 327.6, 393.97, 319.37, 405.13, 299.44, 420.55, 180.0, False, 43.47, False, False, False, -0.057, -0.053, -0.012, 0.006, 0.064, 0.088, 0.144, 0.486, 0.876, False, 
2016-01-16 11:12:38, 3800711,17043, 366.03, 367.99, 363.97, 368.0, 353.59, 370.76, 347.9, 374.83, 328.24, 391.99, 320.02, 402.48, 301.03, 419.16, 181.27, False, 44.26, False, False, False, -0.046, -0.04, -0.01, 0.006, 0.062, 0.086, 0.14, 0.482, 0.874, False, 
2016-01-16 11:38:24, 3963799,16521, 368.3, 369.07, 367.37, 369.36, 359.78, 375.22, 354.97, 380.16, 336.19, 399.2, 322.59, 408.9, 307.84, 423.69, 197.6, False, 45.92, False, False, False, -0.024, -0.021, 0.0, 0.013, 0.066, 0.103, 0.144, 0.451, 0.872, False, 
2016-01-16 11:48:28, 3951519,16415, 368.37, 369.1, 367.58, 369.4, 359.48, 376.15, 354.82, 381.05, 335.75, 399.69, 322.52, 409.85, 307.51, 424.74, 197.36, False, 45.79, False, False, False, -0.025, -0.023, 0.0, 0.013, 0.066, 0.103, 0.145, 0.451, 0.873, False, 
2016-01-16 11:59:00, 3964792,17150, 368.82, 369.43, 368.33, 369.99, 360.04, 371.23, 355.2, 375.24, 336.42, 390.93, 322.74, 402.38, 307.98, 417.96, 197.67, False, 45.93, False, False, False, -0.024, -0.023, 0.0, 0.013, 0.066, 0.104, 0.145, 0.451, 0.872, False, 
2016-01-16 12:09:12, 3929743,16510, 368.54, 369.83, 368.33, 369.96, 359.69, 374.82, 354.37, 379.77, 334.84, 399.02, 322.1, 408.84, 306.66, 423.65, 196.13, False, 45.57, False, False, False, -0.025, -0.024, 0.0, 0.015, 0.069, 0.105, 0.147, 0.455, 0.873, False, 
2016-01-16 12:20:04, 3955039,16891, 366.75, 368.01, 366.39, 368.27, 358.77, 369.89, 354.18, 374.92, 335.25, 392.33, 322.01, 403.79, 307.43, 419.65, 197.42, False, 45.83, False, False, False, -0.022, -0.021, 0.0, 0.013, 0.066, 0.102, 0.143, 0.45, 0.872, False, 
2016-01-16 12:30:34, 4066452,16867, 367.94, 368.5, 367.75, 369.35, 363.3, 369.86, 356.87, 374.82, 338.8, 392.49, 323.59, 404.08, 311.38, 419.81, 202.97, False, 46.95, False, False, False, -0.013, -0.012, 0.0, 0.018, 0.067, 0.109, 0.143, 0.441, 0.871, False, 
2016-01-16 12:40:55, 4066353,16791, 367.61, 368.48, 367.49, 369.31, 362.31, 370.31, 356.41, 375.17, 338.51, 392.88, 323.44, 404.46, 311.26, 420.14, 202.96, False, 46.95, False, False, False, -0.015, -0.014, 0.0, 0.016, 0.066, 0.107, 0.141, 0.44, 0.87, False, 
2016-01-16 12:51:15, 3989915,16783, 368.23, 369.82, 367.77, 370.49, 359.55, 374.22, 354.72, 377.74, 335.56, 393.9, 322.19, 405.15, 308.05, 420.63, 199.11, False, 46.17, False, False, False, -0.024, -0.023, 0.0, 0.013, 0.067, 0.104, 0.143, 0.446, 0.872, False, 
2016-01-16 13:01:41, 4063787,17104, 369.18, 369.43, 368.64, 369.43, 363.37, 371.69, 356.86, 374.29, 338.62, 390.4, 323.51, 402.03, 311.24, 417.69, 202.93, False, 46.92, False, False, False, -0.016, -0.015, 0.0, 0.018, 0.068, 0.11, 0.143, 0.442, 0.871, False, 
2016-01-16 13:12:11, 3905402,16897, 368.98, 369.38, 367.02, 369.93, 358.17, 372.46, 352.79, 376.34, 333.58, 392.76, 321.33, 403.84, 304.28, 419.83, 183.83, False, 45.33, False, False, False, -0.03, -0.025, 0.0, 0.015, 0.069, 0.103, 0.15, 0.487, 0.873, False, 
2016-01-16 13:22:38, 4019359,16590, 369.61, 369.73, 368.7, 370.91, 360.54, 376.32, 355.41, 379.78, 336.64, 396.2, 322.7, 407.59, 309.33, 422.63, 199.8, False, 46.47, False, False, False, -0.025, -0.023, 0.0, 0.014, 0.066, 0.105, 0.142, 0.446, 0.871, False, 
2016-01-16 13:33:30, 3997377,16760, 369.61, 370.29, 369.45, 371.2, 362.51, 374.52, 356.44, 378.35, 337.43, 394.42, 323.19, 405.74, 309.19, 421.55, 199.69, False, 46.27, False, False, False, -0.02, -0.019, 0.0, 0.017, 0.069, 0.108, 0.147, 0.449, 0.872, False, 
2016-01-16 13:43:32, 4025906,16734, 369.99, 371.58, 369.79, 371.79, 362.64, 374.61, 356.49, 378.48, 337.61, 394.61, 323.04, 405.89, 309.87, 421.64, 200.2, False, 46.55, False, False, False, -0.02, -0.02, 0.0, 0.017, 0.069, 0.109, 0.146, 0.448, 0.872, False, 
2016-01-16 13:53:38, 4076782,16350, 369.23, 370.27, 368.31, 370.52, 363.63, 373.65, 357.67, 379.44, 339.03, 399.21, 323.67, 409.88, 311.98, 425.0, 203.31, False, 47.06, False, False, False, -0.015, -0.013, 0.0, 0.016, 0.068, 0.11, 0.142, 0.441, 0.871, False, 
2016-01-16 14:03:40, 4200849,16177, 369.97, 370.4, 369.65, 370.72, 366.76, 372.72, 359.09, 378.35, 341.51, 398.53, 325.22, 411.53, 315.96, 425.69, 208.44, False, 48.29, False, False, False, -0.009, -0.008, 0.0, 0.021, 0.069, 0.113, 0.139, 0.432, 0.868, False, 
2016-01-16 14:13:52, 4203564,16105, 369.68, 370.37, 369.67, 371.12, 365.88, 374.84, 358.61, 379.95, 343.68, 400.06, 325.71, 412.19, 316.96, 427.51, 209.33, False, 48.37, False, False, False, -0.01, -0.01, 0.0, 0.02, 0.061, 0.11, 0.134, 0.428, 0.868, False, 
